"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X255","X256","X257","X258","X259","X260","X261","X262","X263","X264","X265","X266","X267","X268","X269","X270","X271","X272","X273","X274","X275","X276","X277","X278","X279","X280","X281","X282","X283","X284","X285","X286","X287","X288","X289","X290","X291","X292","X293","X294","X295","X296","X297","X298","X299","X300","X301","X302","X303","X304","X305","X306","X307","X308","X309","X310","X311","X312","X313","X314","X315","X316","X317","X318","X319","X320","X321","X322","X323","X324","X325","X326","X327","X328","X329","X330","X331","X332","X333","X334","X335","X336","X337","X338","X339","X340","X341","X342","X343","X344","X345","X346","X347","X348","X349","X350","X351","X352","X353","X354","X355","X356","X357","X358","X359","X360","X361","X362","X363","X364","X365","X366","X367","X368","X369","X370","X371","X372","X373","X374","X375","X376","X377","X378","X379","X380","X381","X382","X383","X384","X385","X386","X387","X388","X389","X390","X391","X392","X393","X394","X395","X396","X397","X398","X399","X400","X401","X402","X403","X404","X405","X406","X407","X408","X409","X410","X411","X412","X413","X414","X415","X416","X417","X418","X419","X420","X421","X422","X423","X424","X425","X426","X427","X428","X429","X430","X431","X432","X433","X434","X435","X436","X437","X438","X439","X440","X441","X442","X443","X444","X445","X446","X447","X448","X449","X450","X451","X452","X453","X454","X455","X456","X457","X458","X459","X460","X461","X462","X463","X464","X465","X466","X467","X468","X469","X470","X471","X472","X473","X474","X475","X476","X477","X478","X479","X480","X481","X482","X483","X484","X485","X486","X487","X488","X489","X490","X491","X492","X493","X494","X495","X496","X497","X498","X499","X500"
"11",0,1,0,5,15,3,2,1,8,0,3,1,0,0,0,3,9,4,0,6,0,9,1,0,0,3,10,14,17,1,12,2,6,39,0,4,1,0,0,8,4,0,6,1,2,1,0,0,2,0,1,21,71,7,14,0,9,1,1,14,0,2,5,21,7,0,7,0,2,0,0,1,0,5,17,1,0,1,5,9,2,0,4,16,1,8,0,5,8,2,3,1,4,3,1,1,2,1,3,4,8,0,2,6,11,8,0,1,0,6,2,1,0,1,1,0,6,0,6,1,0,1,0,1,6,58,0,6,0,0,0,4,0,9,12,0,0,8,6,3,48,0,1,4,1,13,4,2,0,8,3,0,0,4,0,0,6,8,7,11,5,6,6,0,5,1,0,10,2,2,2,5,9,2,0,3,11,7,2,0,3,0,0,4,1,1,64,5,0,2,0,1,1,2,4,0,23,7,1,2,0,0,0,0,0,1,5,0,10,5,204,1,0,1,2,0,1,0,2,4,0,1,27,1,8,0,1,0,5,66,12,432,12,3,1,0,0,2,10,8,0,4,6,12,0,5,22,1,17,4,1,4,0,1,0,4,0,4,10,2,0,0,0,4,7,1,0,19,0,6,5,9,5,157,8,0,0,8,0,0,2,0,7,0,4,2,1,1,0,2,12,0,0,17,0,7,4,1,13,2,3,32,0,0,1,1,9,9,0,1,0,4,0,4,0,5,2,9,0,8,0,1,1,1,2,0,0,21,0,0,19,460,0,17,0,0,0,0,0,14,240,0,29,9,2,0,2,0,2,5,1,0,2,1,3,2,16,0,0,0,1,0,2,0,120,0,4,0,11,0,1,371,0,23,3,4,54,81,3,8,17,47,9,2,0,0,2,0,3,0,0,0,6,0,1,0,0,17,0,5,0,1,0,0,24,1,2,41,1,3,0,3,14,7,0,1,1,2,6,26,1,4,4,0,30,1,15,0,4,0,2,8,12,3,0,0,0,4,0,0,0,12,3,6,15,2,8,0,0,4,29,2,1,0,4,0,1,2,3,0,0,1,8,0,0,1,1,0,1,0,0,3,2,4,0,0,7,0,0,2,0,2,1,1,8,13,0,1,4,1,1,14,4,1,4,4,0,0,13,0
"12",0,2,0,0,4,3,2,0,0,38,3,0,0,1,1,13,11,2,0,0,2,4,3,0,0,7,1,23,9,0,18,0,3,15,0,2,2,0,0,2,5,0,5,5,0,2,0,0,0,2,11,12,60,4,14,0,9,3,3,3,2,0,2,7,0,0,1,0,1,0,0,6,2,2,21,2,0,0,4,4,1,0,5,15,14,2,2,0,7,3,6,0,3,8,7,1,0,1,1,2,4,2,4,3,15,1,0,0,0,8,0,1,1,0,5,0,5,4,2,2,2,7,0,3,10,27,0,6,1,1,0,3,0,0,5,0,0,5,1,5,36,0,7,7,2,4,10,1,0,12,4,0,0,4,0,0,7,4,2,6,10,19,16,0,5,6,0,13,18,3,8,15,2,5,1,2,0,5,1,1,0,1,4,1,0,0,27,7,2,4,3,3,2,3,7,0,23,4,2,0,0,0,2,2,0,2,0,0,38,11,85,4,0,1,0,3,3,0,8,5,0,0,2,1,1,0,0,4,9,98,5,667,17,3,0,0,3,1,7,4,0,1,12,29,0,4,5,2,11,0,0,1,7,0,0,3,6,0,25,10,0,0,0,4,0,4,2,12,0,1,22,11,4,229,9,2,0,2,4,2,5,1,4,6,5,1,0,11,0,5,5,0,0,12,0,10,0,0,21,0,0,12,1,0,1,2,5,12,0,3,0,2,1,0,0,21,0,2,0,4,3,2,0,1,2,0,0,3,0,1,12,428,0,6,2,0,1,4,1,5,642,1,28,1,1,0,0,6,1,4,3,0,1,1,2,4,24,0,0,0,9,1,7,1,396,0,0,8,11,0,0,343,0,9,1,1,41,31,4,5,19,57,2,5,4,0,1,2,1,0,0,1,14,7,1,0,1,10,0,3,2,4,0,0,28,0,1,17,0,3,0,2,5,3,0,15,0,2,20,8,0,6,0,0,92,14,14,0,6,6,2,0,17,12,0,0,2,3,1,2,0,2,1,9,3,0,6,1,0,17,12,0,4,5,4,0,0,3,0,0,0,0,11,1,0,4,0,2,2,0,0,2,4,4,0,0,0,2,2,8,3,0,0,1,9,8,0,5,2,0,5,8,4,0,0,0,0,0,2,5
"13",0,2,3,3,26,0,3,0,1,5,17,1,1,0,0,1,0,1,0,7,0,27,1,0,0,4,2,4,19,0,2,0,5,21,7,1,0,0,1,2,2,0,8,11,5,0,0,0,2,0,3,0,50,1,19,0,1,6,0,4,0,0,1,20,2,1,0,0,0,0,0,1,2,2,16,0,0,3,2,64,1,1,2,11,3,10,1,2,0,1,0,0,6,0,4,0,2,3,0,1,8,5,0,3,20,12,0,2,1,4,2,1,0,2,2,0,0,6,0,4,4,2,1,0,0,49,5,4,0,1,3,4,4,1,1,0,5,3,0,3,14,2,1,4,2,25,8,5,0,21,4,6,0,11,0,0,6,0,3,11,0,8,11,7,4,0,0,8,4,1,8,5,0,1,0,2,1,4,2,3,3,2,6,1,0,2,18,6,0,5,1,2,0,1,4,1,7,1,0,2,1,19,8,5,1,4,5,1,2,0,330,2,0,0,1,4,1,0,4,0,1,1,9,2,10,0,1,3,10,18,11,83,7,1,3,0,0,0,6,10,5,0,8,12,0,3,11,7,18,1,1,2,4,0,1,4,0,3,34,18,0,1,5,1,9,0,0,6,1,7,9,7,1,164,4,1,0,11,14,2,2,2,2,3,5,2,2,2,1,0,12,0,0,2,0,5,1,0,32,2,1,20,0,0,2,1,1,13,0,1,0,4,7,6,0,5,0,0,0,2,1,5,1,5,4,0,2,40,0,2,3,548,0,9,2,0,0,6,1,63,277,0,34,0,3,1,0,0,2,0,0,7,0,0,7,4,14,1,0,0,5,0,2,1,681,2,0,3,40,1,0,259,0,8,4,3,42,37,6,2,21,0,3,3,2,0,0,1,2,1,0,0,13,8,2,0,14,12,12,1,0,5,2,0,15,1,0,14,1,3,14,5,7,3,0,5,0,2,4,8,0,5,0,0,29,5,23,4,1,6,2,11,23,4,2,0,0,2,0,1,1,3,0,8,22,0,3,0,0,6,22,0,1,0,0,2,4,13,5,1,0,0,10,1,0,2,8,1,1,0,3,6,1,1,0,0,0,1,1,0,2,0,2,1,8,12,1,1,3,0,4,13,4,0,1,0,0,1,6,1
"14",0,1,1,2,9,8,26,0,4,0,2,0,0,5,0,12,8,2,2,0,0,16,0,0,0,9,2,61,16,2,22,5,2,32,1,0,7,0,2,4,1,0,6,1,1,0,0,0,1,2,2,19,102,1,17,2,2,2,4,13,0,3,0,7,1,0,0,2,2,0,0,7,7,0,0,9,0,0,1,19,0,1,9,7,3,3,0,0,16,0,4,4,7,2,5,1,5,3,3,0,2,0,0,2,15,3,1,0,0,12,0,0,2,1,3,0,6,5,3,2,6,9,1,1,0,38,0,1,0,0,1,1,14,5,13,1,2,4,2,0,78,0,1,8,0,6,19,2,0,12,0,0,0,5,0,0,0,4,1,13,11,24,10,5,2,0,0,2,0,0,6,6,3,2,0,0,11,9,0,0,6,2,4,4,0,0,104,11,0,4,0,9,1,3,4,3,17,1,4,1,0,6,3,0,1,0,3,0,0,1,246,8,1,1,2,3,0,0,3,176,0,2,10,6,7,8,0,5,4,129,13,261,21,3,0,0,5,0,7,3,0,0,11,3,2,6,10,4,19,8,2,0,15,2,2,1,1,9,4,4,1,1,1,3,3,0,1,12,1,9,13,19,5,153,5,0,0,7,16,7,2,1,8,4,1,2,4,10,0,1,16,0,1,10,2,4,0,0,11,3,3,18,0,0,0,2,2,7,0,7,0,2,3,2,0,12,3,2,0,1,0,8,0,3,4,1,0,39,0,23,0,469,0,3,1,0,0,1,0,6,212,0,27,0,2,0,2,0,2,8,3,0,3,0,2,1,13,1,3,0,12,2,0,2,210,0,0,0,41,2,1,199,0,12,0,2,43,12,2,1,6,21,6,2,1,0,0,4,3,1,0,3,2,0,2,0,0,10,8,6,0,0,1,0,26,0,3,47,1,2,5,6,14,11,0,7,2,1,4,17,2,1,3,0,8,11,6,1,3,0,1,12,7,2,1,0,1,0,0,0,2,6,2,1,14,0,3,0,0,4,9,0,1,0,4,0,1,10,0,0,0,0,5,10,0,6,3,3,1,0,1,7,2,4,0,0,0,7,0,0,1,3,5,0,12,11,0,1,3,2,1,16,0,0,5,0,0,1,13,0
"15",0,0,0,3,30,11,6,0,12,0,10,0,0,1,0,187,8,3,0,5,0,2,6,0,0,13,0,28,22,0,11,0,8,120,0,0,0,0,0,12,2,0,9,2,0,6,0,0,0,0,2,55,53,4,25,0,5,1,2,2,0,2,0,29,3,0,0,1,0,0,2,10,2,1,11,10,0,1,0,49,5,0,1,3,4,2,0,1,6,16,0,1,2,5,4,3,1,0,5,1,10,0,0,15,18,4,1,4,0,1,0,0,0,1,6,0,2,3,8,3,3,21,1,0,1,158,0,12,0,0,3,0,1,0,5,0,0,0,0,0,12,0,1,3,2,29,5,2,0,17,16,2,0,11,6,1,10,5,2,7,10,0,6,5,4,1,0,10,7,0,6,7,5,1,1,3,3,2,1,0,7,1,11,3,2,0,53,0,0,4,0,1,1,2,5,0,28,3,1,2,1,6,0,2,0,3,8,1,0,0,254,1,0,1,2,8,0,0,4,0,0,0,6,7,2,5,0,6,4,79,5,673,12,0,0,1,3,0,7,14,3,0,6,0,0,31,12,1,26,5,0,2,5,1,2,2,1,8,75,2,1,0,2,0,4,2,0,25,0,3,3,8,0,72,10,0,0,6,0,1,3,0,8,5,4,3,0,0,0,4,20,0,1,4,3,4,6,0,10,0,1,13,1,1,0,2,4,4,0,8,0,3,7,0,0,1,0,5,1,1,0,0,1,0,1,0,0,8,0,10,12,613,0,11,1,0,0,1,1,15,388,0,35,1,3,0,0,0,0,4,1,0,0,0,1,1,23,0,0,0,13,1,8,5,498,0,0,0,6,2,0,202,0,3,3,4,65,75,1,1,17,70,10,0,0,0,1,0,1,0,0,0,11,1,11,0,0,42,1,3,0,1,0,0,26,1,3,20,0,2,1,9,5,10,0,4,0,0,11,18,0,6,0,3,51,4,7,1,0,7,1,3,6,2,0,0,2,0,0,1,0,4,1,2,3,3,21,1,0,9,8,1,5,0,2,0,0,11,2,0,13,1,8,1,11,2,8,1,1,0,6,7,1,5,0,0,0,11,1,0,6,0,2,2,5,0,0,0,3,0,6,9,11,0,5,0,0,0,16,0
"16",2,0,1,2,24,3,2,0,12,0,2,0,0,1,0,34,12,2,0,2,0,2,1,0,2,22,3,18,14,1,18,0,10,24,6,1,5,0,2,2,0,0,9,6,0,5,0,0,2,6,1,12,81,5,18,1,4,0,1,6,0,3,1,9,5,1,0,3,0,0,9,1,2,0,12,5,0,0,0,2,0,0,13,9,14,3,0,0,2,5,2,0,3,0,8,0,1,1,7,2,1,11,3,6,13,9,0,2,0,3,1,0,0,1,5,0,7,2,9,7,0,1,0,2,4,21,0,6,2,0,1,5,0,4,5,0,12,3,2,2,28,0,1,7,4,15,2,1,0,6,7,1,0,3,0,0,1,6,4,6,11,10,9,0,4,2,0,11,5,1,9,10,6,1,0,2,1,5,4,0,12,4,11,3,2,0,81,1,0,3,0,6,2,6,0,3,38,3,3,2,0,4,6,3,2,1,2,0,4,0,260,2,0,1,4,1,0,0,1,0,0,4,15,0,3,3,2,1,8,10,11,272,11,1,1,0,0,0,5,7,0,0,3,13,1,18,8,3,36,4,6,1,8,0,0,4,1,5,21,10,1,2,0,1,13,1,1,7,0,5,14,4,6,141,7,0,0,1,0,2,1,2,8,3,4,1,1,6,0,1,20,0,0,8,3,9,0,1,7,1,8,12,0,0,0,2,1,13,0,3,2,3,4,5,0,16,0,3,0,1,0,7,0,11,6,2,0,6,0,10,12,485,0,0,6,0,0,5,3,0,229,0,37,0,1,0,4,2,2,2,2,0,5,0,6,2,9,0,0,0,1,0,0,3,118,1,0,0,56,0,0,221,0,15,4,1,38,25,3,1,9,27,2,2,0,0,1,0,2,0,0,1,7,0,14,2,2,4,1,0,0,0,3,1,25,0,1,34,1,0,6,2,2,10,0,11,0,0,5,5,0,6,0,0,27,8,16,0,0,10,4,5,2,6,1,0,3,1,0,0,0,2,0,3,26,4,11,2,0,7,28,0,2,0,5,0,3,9,0,0,0,0,5,1,0,5,13,2,0,0,0,5,1,0,0,0,3,8,2,2,1,1,4,1,12,28,0,0,4,0,5,3,10,3,3,0,1,2,5,0
"17",5,2,2,1,0,1,5,0,0,19,0,0,0,1,0,12,9,1,1,5,0,0,2,0,2,0,3,25,8,5,3,0,2,24,0,1,5,1,0,0,1,0,4,3,1,0,0,0,0,0,5,27,65,0,19,2,5,9,4,3,0,2,2,17,0,0,0,1,0,0,2,19,1,1,0,5,0,1,0,29,1,0,4,1,1,0,0,0,1,0,5,0,5,6,1,0,1,0,5,2,17,1,0,9,8,0,0,0,0,4,0,0,0,1,3,0,7,4,1,7,1,2,2,0,0,21,1,2,0,1,0,5,1,6,4,0,0,5,4,1,0,0,5,7,0,11,33,3,0,5,0,0,0,2,0,0,3,5,2,2,7,23,9,11,1,1,1,15,1,0,4,8,1,1,4,17,0,2,6,0,5,1,0,1,0,0,69,3,2,4,3,3,3,2,1,4,6,3,2,2,0,5,1,0,0,3,8,1,2,0,229,2,0,0,0,2,1,0,13,34,0,6,28,1,2,1,0,6,5,538,9,375,16,1,0,0,6,0,9,8,0,3,4,5,0,18,5,3,21,2,2,0,2,2,0,6,1,4,6,12,5,0,4,12,12,2,0,11,0,8,10,40,4,310,11,0,0,6,22,1,5,0,4,4,10,1,4,22,0,3,23,0,0,5,3,10,1,1,39,3,4,31,0,0,3,0,1,10,3,2,0,2,4,1,0,20,0,5,0,4,1,3,0,2,2,0,0,187,0,0,33,341,0,4,1,0,0,3,4,3,290,2,65,0,2,0,2,3,1,8,2,6,2,1,7,0,14,0,0,0,7,0,12,0,73,0,2,0,11,1,0,328,0,10,1,4,58,95,1,9,11,8,12,2,6,0,0,4,6,0,0,0,8,1,1,0,0,8,1,5,0,0,1,0,16,1,3,43,0,1,5,3,4,5,0,5,0,0,16,4,5,10,0,1,51,6,8,3,0,6,0,8,3,4,0,0,0,3,0,0,1,1,1,3,12,0,12,9,0,12,96,5,2,0,5,0,3,14,0,1,0,0,1,0,0,0,0,0,0,0,0,5,2,8,0,0,2,15,1,1,4,0,2,1,8,0,0,1,2,0,3,10,3,6,10,0,0,3,8,2
"18",2,1,0,0,32,20,6,0,19,9,2,0,1,0,0,3,5,3,0,1,0,3,1,0,0,4,0,4,18,3,21,0,8,16,0,0,0,0,1,4,1,0,7,8,0,9,0,0,2,1,5,48,53,3,19,0,4,0,0,1,0,2,3,41,2,0,3,4,2,0,1,3,0,2,14,4,0,0,0,5,3,0,27,15,4,3,3,1,10,0,0,6,5,0,3,0,0,2,3,2,3,3,0,8,9,4,0,1,0,6,0,0,0,0,2,0,3,0,2,3,1,1,0,1,1,22,0,1,1,0,4,1,4,3,4,0,0,9,6,2,18,0,0,7,5,14,18,6,0,3,5,1,2,0,0,0,4,7,6,12,16,13,9,1,5,0,1,9,10,1,4,7,0,0,3,4,0,10,3,0,3,2,5,5,0,0,36,5,0,8,0,1,3,3,5,5,84,9,0,0,1,3,1,2,0,0,11,1,2,1,160,4,0,0,1,0,1,0,8,4,0,2,8,9,2,3,0,2,7,30,9,54,30,0,0,0,2,0,13,6,0,2,14,9,0,7,22,1,7,3,0,1,1,1,0,4,1,2,53,1,0,2,7,1,16,0,2,6,0,6,8,1,3,146,9,0,0,4,11,6,2,4,4,5,2,2,7,6,0,0,8,0,0,6,5,2,0,0,28,1,1,39,0,1,2,0,3,19,0,11,1,2,3,4,0,12,4,3,0,6,0,6,1,2,3,0,0,8,0,0,8,313,0,11,0,0,0,6,2,5,449,1,35,1,4,0,0,0,3,4,0,0,3,0,2,2,30,1,2,0,18,0,9,0,385,0,0,0,3,1,1,467,0,10,3,7,58,46,1,0,13,21,0,3,1,0,1,3,3,1,0,0,10,0,26,2,8,9,0,1,0,0,0,0,25,0,13,8,0,1,2,4,2,6,0,8,2,1,2,36,0,15,0,0,46,5,8,0,0,5,0,2,9,6,1,0,0,2,0,1,1,0,1,1,2,5,11,3,0,18,4,1,4,0,11,0,2,6,11,1,0,0,18,4,1,2,5,0,1,0,0,6,3,3,0,0,0,1,1,1,1,1,1,2,7,20,0,1,3,0,4,4,2,0,1,0,0,2,11,0
"19",8,0,1,2,44,8,10,0,17,0,2,0,0,1,0,18,7,1,0,0,0,28,3,0,0,20,6,6,12,0,21,0,1,21,0,0,0,0,1,2,1,0,6,7,0,0,0,0,0,0,7,21,78,3,14,0,1,1,1,4,0,3,3,29,6,0,0,5,0,0,7,4,5,3,11,0,0,2,1,6,0,0,7,10,14,11,3,2,18,0,2,0,21,3,5,0,0,0,3,4,9,2,3,11,18,2,0,1,0,1,0,0,0,2,3,0,4,1,0,7,0,15,0,7,3,96,1,3,1,1,1,0,1,0,8,0,0,7,0,8,115,0,0,4,2,19,14,0,0,2,5,2,0,6,0,0,7,8,1,9,9,7,8,0,4,2,3,10,21,7,3,15,3,0,0,4,8,1,0,0,9,4,8,5,4,0,56,3,1,11,0,0,1,3,1,1,47,9,1,0,0,1,0,1,0,0,5,0,3,0,176,4,1,1,1,0,0,0,9,316,0,0,10,7,0,0,0,5,3,135,3,613,17,0,0,0,0,0,8,4,0,0,10,0,0,30,10,1,11,0,0,0,9,0,1,5,5,5,31,8,1,1,7,6,1,0,4,12,0,6,16,4,5,148,19,0,0,3,8,6,1,1,7,4,2,1,3,4,1,8,9,0,0,12,1,8,1,1,37,0,1,31,1,1,1,0,1,12,0,8,0,3,1,8,0,4,0,14,0,3,2,1,0,3,5,0,0,15,0,3,7,338,0,6,0,0,0,4,0,0,761,0,27,2,4,0,1,0,6,2,1,0,4,0,8,0,19,0,3,0,20,0,6,2,350,0,4,0,35,1,2,376,0,11,1,4,42,41,4,0,7,0,8,3,0,0,2,5,4,0,0,0,9,1,3,0,8,12,5,7,0,0,0,1,16,0,9,9,2,6,0,3,3,19,0,6,0,1,7,8,2,4,0,0,57,5,13,2,0,3,1,0,5,3,0,0,1,2,0,1,0,11,0,4,0,0,10,0,0,5,9,0,7,0,3,0,0,11,8,0,0,0,4,0,0,3,15,0,1,0,2,2,1,10,1,0,0,1,4,0,2,0,0,0,5,21,1,1,7,4,4,12,12,0,0,0,0,0,7,2
"20",0,2,0,4,13,4,6,0,8,0,3,0,0,4,0,2,9,5,0,2,3,5,1,0,0,11,0,27,18,1,6,0,7,16,0,0,1,2,1,11,4,0,5,2,2,2,0,3,0,0,1,7,52,0,11,3,3,2,1,2,0,4,10,27,6,0,0,1,3,0,0,4,1,5,18,1,0,1,1,2,0,1,13,4,3,1,2,0,12,0,3,3,2,5,3,0,1,3,1,3,7,2,0,4,8,6,0,1,0,6,0,0,0,0,7,0,2,2,1,4,0,18,0,0,0,16,0,0,0,0,0,0,0,0,3,1,2,1,0,0,12,0,1,5,0,14,21,0,0,3,3,0,0,3,0,0,6,12,0,3,3,22,3,4,1,0,0,11,1,3,3,5,2,4,0,1,10,1,3,0,9,0,1,0,1,0,46,4,0,5,0,2,4,3,0,2,45,5,0,1,0,2,0,0,0,1,4,2,4,1,323,4,0,0,0,0,0,0,7,0,0,0,15,7,2,1,0,6,2,23,8,661,16,1,0,3,7,0,16,14,5,3,16,0,0,7,27,2,11,1,7,1,10,1,0,1,1,6,18,13,6,1,7,3,0,1,0,15,0,6,11,11,4,97,8,2,0,8,0,1,3,0,6,3,1,0,5,13,0,6,0,1,6,7,1,4,1,2,38,2,0,21,1,0,1,0,1,4,0,8,0,6,1,9,0,2,0,0,0,6,0,5,0,3,4,0,0,13,0,6,0,394,0,7,0,0,0,14,0,11,353,0,37,2,0,0,0,3,2,0,1,0,0,0,3,0,24,0,0,0,5,0,14,2,423,0,1,0,25,0,0,400,0,4,3,4,34,65,6,2,14,56,4,3,0,1,0,2,3,0,0,0,3,0,0,1,3,10,8,6,0,0,0,0,24,0,4,9,0,3,4,2,8,5,0,2,1,0,2,13,7,2,1,0,23,1,45,1,0,0,1,5,13,4,1,0,1,1,1,0,2,1,1,4,19,3,11,3,0,5,42,4,4,3,2,0,1,18,1,0,10,0,3,2,0,10,9,1,0,0,0,2,0,7,0,0,3,2,0,2,1,0,0,1,1,4,0,0,8,0,3,10,1,0,0,0,0,0,10,0
"21",0,1,0,9,5,9,16,0,5,4,1,1,0,1,0,4,6,1,1,8,0,5,0,0,0,8,1,7,14,5,11,3,1,13,8,1,3,0,0,6,5,0,2,2,0,0,0,0,1,0,5,13,64,2,38,1,3,1,1,8,0,2,0,14,0,0,0,6,0,0,5,11,1,5,24,2,0,0,1,75,1,0,1,10,9,10,1,1,7,0,5,1,3,9,4,1,0,2,2,2,3,0,0,2,25,2,0,0,1,12,0,0,0,1,3,0,10,11,5,7,6,1,0,3,0,26,0,6,4,1,0,0,0,0,13,0,0,5,4,4,11,0,1,7,0,13,24,2,0,8,5,0,0,1,0,0,11,10,1,5,4,20,2,5,0,1,1,5,0,5,4,9,4,3,7,1,0,6,1,0,2,1,4,1,2,0,21,5,1,3,0,5,1,2,3,3,1,6,1,1,0,1,5,0,0,0,3,0,7,7,136,8,0,0,0,1,1,0,14,9,0,4,38,1,5,0,0,3,2,193,8,32,24,1,0,0,0,0,6,10,2,8,16,37,0,22,24,6,9,3,0,2,2,0,0,2,0,2,57,21,0,1,1,3,0,0,0,4,0,12,14,7,5,190,20,1,0,2,11,5,3,0,7,2,2,1,2,2,0,2,12,0,0,18,2,4,0,1,16,1,0,29,4,1,4,0,4,6,0,8,0,5,9,3,0,19,4,22,0,5,1,1,1,0,1,0,0,46,0,3,37,377,0,12,1,0,0,0,1,45,462,0,131,0,0,3,0,3,4,2,1,0,1,0,4,1,20,1,0,0,7,1,6,1,528,0,1,3,60,0,4,408,0,10,5,2,48,52,1,1,16,0,3,3,4,0,0,5,5,0,0,0,10,0,3,0,4,2,4,1,0,0,0,0,23,0,0,3,0,3,2,3,1,1,0,8,1,0,1,20,5,4,0,0,35,13,23,0,0,0,2,4,52,5,0,0,0,5,0,3,0,2,1,4,0,2,12,0,0,13,3,3,3,0,4,0,1,15,4,0,0,0,12,3,2,2,15,2,10,1,0,9,2,9,1,0,0,2,1,2,0,0,2,2,6,7,4,3,4,1,6,7,0,0,3,0,0,0,10,3
"22",8,0,1,4,3,1,4,0,2,0,2,2,0,2,0,26,3,4,0,1,2,10,4,0,1,8,0,30,2,3,22,0,1,22,0,4,2,0,3,2,3,0,0,1,1,1,0,0,2,4,13,13,51,4,70,0,7,11,1,7,0,6,2,6,2,0,0,2,0,0,5,13,2,6,19,0,0,0,1,18,2,0,11,22,17,0,0,0,3,4,4,1,1,2,4,0,0,6,2,3,11,0,0,6,19,7,0,0,1,4,2,0,0,0,0,0,9,4,0,2,0,18,1,1,8,16,0,4,2,0,0,0,6,6,8,0,4,7,12,1,43,0,1,4,4,14,33,1,0,12,3,1,0,0,0,0,6,9,2,4,9,37,8,2,6,0,0,9,5,1,6,17,5,1,0,8,22,7,3,1,1,1,8,5,0,0,54,7,0,10,0,6,3,2,1,9,27,2,0,4,2,4,2,5,0,2,2,0,0,3,209,5,1,3,6,5,1,0,9,44,0,0,14,7,3,2,0,0,6,291,7,241,25,0,0,3,0,1,14,9,5,0,9,19,0,9,17,5,30,9,1,0,10,1,0,4,1,5,47,3,2,0,1,1,0,0,0,23,0,39,2,6,1,167,14,2,0,0,3,8,7,3,4,1,7,0,1,9,0,0,0,0,3,14,0,3,2,0,24,0,1,16,1,0,2,0,0,11,0,9,0,5,6,2,3,3,1,0,0,3,0,1,0,10,4,0,0,7,0,1,2,508,0,11,0,0,0,1,1,1,371,1,35,2,1,0,3,2,3,15,1,0,0,0,5,3,15,0,0,0,16,0,5,0,160,1,4,0,63,0,0,426,0,7,1,2,113,0,2,5,18,0,1,2,1,0,0,0,2,0,0,0,7,3,1,4,11,13,0,2,0,3,3,0,32,0,12,11,0,0,1,0,7,2,0,8,0,0,16,2,0,3,0,1,62,4,24,1,1,0,0,11,8,1,1,1,0,1,0,0,0,7,0,1,14,3,7,0,0,9,12,4,1,0,8,2,2,3,3,2,0,0,9,7,1,0,12,0,0,0,9,6,2,8,0,2,5,1,0,0,2,9,0,1,12,18,0,1,3,1,6,17,3,0,3,1,1,1,10,1
